CoastPN,Item,Level,Name,Class,PerUnit,Unit,PartDwg,Rev,ManFSCM
32158,10,3,SOLDER,,1,A/R,Sn63 285 #66,-,K0014
32158,11,3,MOLDING COMPOUND,,1,A/R,MG33-0690,-,D0008
32158,12,3,"INK, MARKING, WHITE",,1,A/R,M-9-N,-,12405
32158,13,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32160,1,1,"INDUCTOR, 2nd STAGE",,1,EA,32160,NC,22558
32160,2,2,,,0,,,,
32160,3,3,COIL\CORE DETAIL,,1,EA,32160-10,NC,22558
32160,4,4,"CORE, MPP",,1,EA,55374-A2,-,8057
32160,5,4,,,0,,,,
32160,6,4,,,1,EA,,,
32160,7,4,MAGNET WIRE,002K,1,A/R,AWG #20 PER NEMA MW-35-C,-,
32160,8,1,,,0,EA,,,
32160,9,4,,,0,,,,
32160,10,4,,,0,,,,
32160,11,4,"TAPE, GLASS",021B,1,A/R,P-213,-,99742
32160,12,4,DACRON,,1,A/R,"TRIMTX WOVEN POLYESTER, 5 MILS THK",-,F0003
32160,13,1,,,0,EA,,,
32160,14,4,EPOXY,,1,A/R,C15-015,-,75037
32160,15,3,"INK, MARKING, BLACK",,1,A/R,M-0-N,-,12405
32160,16,4,"CATALYST, INK",,1,A/R,B-3,-,12405
32167,1,1,TOP DRAWING,,1,EA,32167,RA,22558
32167,2,2,CORE/COIL,,1,EA,32167-10,NC,22558
32167,3,3,CORE,,1,EA,ZP-41605-TC,-,8057
32167,4,2,POTTING CASE,,1,EA,32167-50,NC,A0002
32168,1,1,TOP DRAWING,,1,EA,32168,RA,22558
32168,2,2,CORE/COIL,,1,EA,32168-10,NC,22558
32168,3,3,CORE,,1,EA,55045-A2,-,8057
32168,4,2,POTTING CASE,006A,1,EA,32168-50,NC,
32185,1,1,TOP DRAWING,,1,EA,32185,IR,22558
32185,2,1,COIL/CORE,,1,EA,32185-10,A,22558
32185,3,1,ASSEMBLY AND POT,,1,EA,32185-20,A,22558
32185,4,1,CORE,,1,EA,XJ41605-TC,-,8057
32185,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #22 AWG, HEAVY INSULATION",-,
32185,6,1,HEADER,,1,EA,STM880-8,-,L0016
32185,7,1,"CASE, POTTING",,1,EA,PC880,NC,L0016
32185,8,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32185,9,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32185,10,1,"COMPOUND, IMPREGNATION",,1,A/R,3M280 A/B,-,75037
32185,11,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32185,12,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32186,1,1,TOP DRAWING,,1,EA,32186,B,22558
32186,2,1,COIL/CORE,,1,EA,32186-10,B,22558
32186,3,1,ASSEMBLY AND POT,,1,EA,32190-20,B,22558
32186,4,1,CORE,,1,EA,ZJ41206-TC,-,8057
32186,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #22 AWG, HEAVY INSULATION",-,
32186,6,1,HEADER,,1,EA,STM581-8,NC,L0016
32186,7,1,"CASE, POTTING",,1,EA,32187-50,NC,
32186,8,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32186,9,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32186,10,1,"COMPOUND, IMPREGNATION",,1,A/R,3M280 A/B,-,75037
32186,11,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32186,12,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32187,1,1,TOP DRAWING,,1,EA,32187,IR,22558
32187,2,1,COIL/CORE,,1,EA,32187-10,A,22558
32187,3,1,ASSEMBLY AND POT,,1,EA,32187-20,A,22558
32187,4,1,CORE,,1,EA,58048-A2,-,
32187,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #22 AWG, HEAVY INSULATION",-,
32187,6,1,HEADER,,1,EA,STM581-8,-,
32187,7,1,"CASE, POTTING",006A,1,EA,32187-50,NC,
32187,8,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32187,9,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32187,10,1,"COMPOUND, IMPREGNATION",,1,A/R,3M280 A/B,-,75037
32187,11,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32187,12,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32188,1,1,TOP DRAWING,,1,EA,32188,IR,22558
32188,2,1,COIL/CORE,,1,EA,32188-10,A,22558
32188,3,1,ASSEMBLY AND POT,,1,EA,32188-20,A,22558
32188,4,1,CORE,,1,EA,58128-A2,-,
32188,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #28 AWG, HEAVY INSULATION",-,
32188,6,1,HEADER,,1,EA,STM581-8,NC,
32188,7,1,"CASE, POTTING",006A,1,EA,PC581/330,NC,
32188,8,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32188,9,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32188,10,1,"COMPOUND, IMPREGNATION",,1,A/R,3M 280 A/B,-,75037
32188,11,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32188,12,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32189,1,1,TOP DRAWING,,1,EA,32189,IR,22558
32189,2,1,COIL/CORE,,1,EA,32189-10,A,22558
32189,3,1,ASSEMBLY AND POT,,1,EA,32189-20,A,22558
32189,4,1,CORE,,1,EA,58128-A2,-,
32189,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #29 AWG, HEAVY INSULATION",-,
32189,6,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #30 AWG, HEAVY INSULATION",-,
32189,7,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #31 AWG, HEAVY INSULATION",-,
32189,8,1,HEADER,,1,EA,STM581-8,NC,
32189,9,1,"CASE, POTTING",006A,1,EA,PC581/330,NC,
32189,10,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER-STD-006,-,
32189,11,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32189,12,1,"COMPOUND, IMPREGNATION",,1,A/R,3M280 A/B,-,75037
32189,13,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32189,14,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
32190,1,1,TOP DRAWING,,1,EA,32190,IR,22558
32190,2,1,COIL/CORE,,1,EA,32190-10,A,22558
32190,3,1,ASSEMBLY AND POT,,1,EA,32190-20,A,22558
32190,4,1,CORE,,1,EA,58128-A2,-,
32190,5,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #30 AWG, HEAVY INSULATION",-,
32190,6,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #32 AWG, HEAVY INSULATION",-,
32190,7,1,MAGNET WIRE,,1,A/R,"NEMA MW-16-C, #33 AWG, HEAVY INSULATION",-,
32190,8,1,HEADER,,1,EA,STM581-8,NC,
32190,9,1,"CASE, POTTING",006A,1,EA,PC581/330,NC,
32190,10,1,"SOLDER, Sn10",,1,A/R,Sn10Pb88Ag02-ROL1 PER J-STD-006,-,
32190,11,1,ADHESIVE,,1,A/R,EA956 A/B,-,12405
32190,12,1,"COMPOUND, IMPREGNATION",,1,A/R,3M280 A/B,-,75037
32190,13,1,"COMPOUND, POTTING",,1,A/R,3M281 A/B,-,75037
32190,14,1,"INK, WHITE",,1,A/R,M-9-N/B-3,-,12405
